timeframe,direction,horizon_bars,base_feature,added_feature,disc_n,disc_rate,disc_increment,val_n,val_rate,val_increment,oos_n,oos_rate,oos_increment
h4,bear,3,breakout_down20,ema20_slope_down3,4103,0.19595418,-0.00050041,892,0.17264574,-0.00034533,639,0.18779343,0.00029343
h4,bear,3,breakout_down20,price20_cross_down,186,0.22580645,0.02935186,38,,,31,,
h4,bear,3,breakout_down20,price200_cross_down,355,0.21126761,0.01481302,101,0.09900990,-0.07398117,72,0.26388889,0.07638889
h4,bear,3,breakout_down20,breakout20_down,4118,0.19645459,0.00000000,896,0.17299107,0.00000000,640,0.18750000,0.00000000
h4,bear,3,breakout_down20,atr_expand,778,0.22365039,0.02719580,150,0.20000000,0.02700893,144,0.27777778,0.09027778
h4,bear,3,breakout_down20,bb_expand,2572,0.20528771,0.00883312,550,0.18909091,0.01609984,422,0.22274882,0.03524882
h4,bear,3,breakout_down20,body_expand,1984,0.19153226,-0.00492233,451,0.16629712,-0.00669395,323,0.20123839,0.01373839
h4,bear,3,breakout_down20,sma20_bear,4118,0.19645459,0.00000000,896,0.17299107,0.00000000,640,0.18750000,0.00000000
h4,bear,3,breakout_down20,sma50_bear,4014,0.19755855,0.00110396,864,0.17592593,0.00293485,628,0.18949045,0.00199045
h4,bear,3,breakout_down20,sma200_bear,3020,0.20761589,0.01116130,627,0.19298246,0.01999138,462,0.19480519,0.00730519
h4,bear,3,breakout_down20,sma_stack_bear,1533,0.22439661,0.02794202,262,0.23664122,0.06365015,189,0.11111111,-0.07638889
h4,bear,3,breakout_down20,ichimoku_bear,3398,0.20306062,0.00660603,705,0.18014184,0.00715077,516,0.19379845,0.00629845
h4,bear,3,breakout_down20,ichimoku_tk_bear,3518,0.19698692,0.00053233,739,0.15967524,-0.01331583,526,0.17870722,-0.00879278
h4,bear,3,breakout_down20,ichimoku_cloud_bear,1991,0.21245605,0.01600146,371,0.17789757,0.00490650,274,0.13868613,-0.04881387
h4,bear,3,breakout_down20,span_model_bear,3025,0.20495868,0.00850409,631,0.16640254,-0.00658854,445,0.18651685,-0.00098315
h4,bear,3,breakout_down20,superbb_bear,309,0.24919094,0.05273635,71,0.25352113,0.08053006,77,0.23376623,0.04626623
h4,bear,3,breakout_down20,superbb_squeeze,427,0.15690867,-0.03954592,121,0.19008264,0.01709157,58,0.17241379,-0.01508621
h4,bear,3,breakout_down20,superbb_expand,2572,0.20528771,0.00883312,550,0.18909091,0.01609984,422,0.22274882,0.03524882
h4,bear,3,breakout_down20,stoch_bear,3347,0.18822826,-0.00822633,755,0.17483444,0.00184337,518,0.19305019,0.00555019
h4,bear,3,breakout_down20,stoch_cross_down,1046,0.20267686,0.00622227,226,0.16371681,-0.00927426,144,0.18055556,-0.00694444
h4,bear,3,breakout_down20,stoch_fall_down,37,,,5,,,4,,
h4,bear,3,breakout_down20,rci_bear,3845,0.19635891,-0.00009568,844,0.17180095,-0.00119012,595,0.18487395,-0.00262605
h4,bear,3,breakout_down20,rci_strong_bear,1870,0.20000000,0.00354541,380,0.11578947,-0.05720160,297,0.18181818,-0.00568182
h4,bear,3,breakout_down20,rci_cross_down,189,0.19576720,-0.00068739,44,,,34,,
h4,bear,3,breakout_down20,dmi_adx_bear,2048,0.22070312,0.02424854,391,0.16624041,-0.00675066,349,0.21776504,0.03026504
h4,bear,3,breakout_down20,dmi_adx_strong_bear,3662,0.19879847,0.00234388,779,0.18356868,0.01057761,584,0.20034247,0.01284247
h4,bear,3,breakout_down20,fib_below382,4040,0.19678218,0.00032759,882,0.17346939,0.00047832,629,0.18759936,0.00009936
h4,bear,3,breakout_down20,fib_below500,3875,0.19896774,0.00251315,836,0.17703349,0.00404242,602,0.18770764,0.00020764
h4,bear,3,breakout_down20,fib_below618,3647,0.20043872,0.00398413,766,0.17101828,-0.00197279,551,0.18693285,-0.00056715
h4,bear,3,breakout_down20,fib_retrace38_bear,0,,,0,,,0,,
h4,bear,3,breakout_down20,fib_retrace62_bear,0,,,0,,,0,,
h4,bear,3,breakout_down20,fib_time_zone,1521,0.20710059,0.01064600,309,0.18446602,0.01147495,210,0.21428571,0.02678571
h4,bear,3,breakout_down20,fib_time_5,873,0.21076747,0.01431288,159,0.19496855,0.02197748,123,0.24390244,0.05640244
h4,bear,3,breakout_down20,fib_time_8,532,0.19360902,-0.00284557,114,0.16666667,-0.00632440,79,0.16455696,-0.02294304
h4,bear,3,breakout_down20,fib_time_13,326,0.20552147,0.00906688,72,0.20833333,0.03534226,40,,
h4,bear,3,breakout_down20,fib_fan_down,3647,0.20043872,0.00398413,766,0.17101828,-0.00197279,551,0.18693285,-0.00056715
h4,bear,3,breakout_down20,fib_arc_bear,3875,0.19896774,0.00251315,836,0.17703349,0.00404242,602,0.18770764,0.00020764
h4,bear,3,breakout_down20,trendline_down,3895,0.19666239,0.00020780,845,0.16568047,-0.00731060,611,0.18657938,-0.00092062
h4,bear,3,breakout_down20,channel_lower,4118,0.19645459,0.00000000,896,0.17299107,0.00000000,640,0.18750000,0.00000000
h4,bear,3,breakout_down20,channel_mid_bear,4118,0.19645459,0.00000000,896,0.17299107,0.00000000,640,0.18750000,0.00000000
h4,bear,3,breakout_down20,channel_breakout_down,4118,0.19645459,0.00000000,896,0.17299107,0.00000000,640,0.18750000,0.00000000
h4,bear,3,breakout_down20,horizontal_resistance_near,0,,,0,,,0,,
h4,bear,3,breakout_down20,horizontal_support_near,2684,0.21274218,0.01628759,533,0.18198874,0.00899767,396,0.19696970,0.00946970
h4,bear,3,breakout_down20,horizontal_break_down,2555,0.21330724,0.01685265,496,0.18951613,0.01652506,376,0.19946809,0.01196809
h4,bear,3,breakout_down20,vertical_session,3059,0.17587447,-0.02058012,647,0.16074189,-0.01224919,468,0.16025641,-0.02724359
h4,bear,3,breakout_down20,vertical_day_open,589,0.29711375,0.10065916,142,0.24647887,0.07348780,101,0.22772277,0.04022277
h4,bear,3,breakout_down20,vertical_week_open,108,0.31481481,0.11836023,28,,,18,,
h4,bear,3,breakout_down20,rectangle_range,0,,,0,,,0,,
h4,bear,3,breakout_down20,triangle_breakout_down,194,0.15979381,-0.03666078,42,,,22,,
h4,bear,3,breakout_down20,ellipse_compression,45,,,9,,,7,,
h4,bear,3,breakout_down20,elliott_wave2_bear,0,,,0,,,0,,
h4,bear,3,breakout_down20,elliott_wave3_bear,2480,0.19032258,-0.00613201,558,0.18996416,0.01697309,403,0.21339950,0.02589950
h4,bear,3,breakout_down20,elliott_wave4_bear,0,,,0,,,0,,
h4,bear,3,breakout_down20,elliott_wave5_bear,3164,0.19500632,-0.00144827,683,0.16544656,-0.00754451,498,0.19277108,0.00527108
h4,bear,3,breakout_down20,elliott_impulse_bear,3541,0.19457780,-0.00187679,790,0.16835443,-0.00463664,561,0.20142602,0.01392602
h4,bear,3,breakout_down20,elliott_pullback_bear,0,,,0,,,0,,
h4,bear,3,breakout_down20,range_compression,3002,0.18687542,-0.00957917,661,0.14069592,-0.03229516,454,0.15638767,-0.03111233
h4,bear,3,breakout_down20,range_tight,427,0.20140515,0.00495056,111,0.17117117,-0.00181990,88,0.21590909,0.02840909
h4,bear,3,breakout_down20,range_expansion,0,,,0,,,0,,
h4,bear,3,breakout_down20,inside_bar,0,,,0,,,0,,
h4,bear,3,breakout_down20,inside_2,0,,,0,,,0,,
h4,bear,3,breakout_down20,nr7,124,0.16129032,-0.03516427,28,,,21,,
h4,bear,3,breakout_down20,nr4,378,0.13756614,-0.05888845,83,0.13253012,-0.04046095,74,0.06756757,-0.11993243
h4,bear,3,breakout_down20,retest_down,4115,0.19659781,0.00014322,889,0.17097863,-0.00201244,632,0.18670886,-0.00079114
h4,bear,3,breakout_down20,squeeze_release_down,427,0.15690867,-0.03954592,121,0.19008264,0.01709157,58,0.17241379,-0.01508621
h4,bear,3,breakout_down20,pin_bear,17,,,2,,,1,,
h4,bear,3,breakout_down20,engulf_bear,610,0.20327869,0.00682410,136,0.18382353,0.01083246,95,0.22105263,0.03355263
h4,bear,3,breakout_down20,strong_close_bear,1974,0.19047619,-0.00597840,443,0.15575621,-0.01723486,295,0.18305085,-0.00444915
h4,bear,3,breakout_down20,gap_proxy_down,48,,,19,,,25,,
h4,bear,3,breakout_down20,ll20,4118,0.19645459,0.00000000,896,0.17299107,0.00000000,640,0.18750000,0.00000000
h4,bear,3,breakout_down20,structure_bear_transition,3565,0.19410940,-0.00234519,777,0.17631918,0.00332810,563,0.18650089,-0.00099911
h4,bear,3,breakout_down20,compression,194,0.15979381,-0.03666078,42,,,22,,
h4,bear,3,breakout_down20,shape_triangle_proxy,183,0.15846995,-0.03798464,40,,,22,,
h4,bear,3,breakout_down20,mtf_trend_bear,1377,0.16194626,-0.03450833,267,0.22097378,0.04798271,114,0.06140351,-0.12609649
h4,bear,3,breakout_down20,mtf_price20_bear,2971,0.20632784,0.00987325,592,0.18243243,0.00944136,415,0.18795181,0.00045181
h4,bear,3,breakout_down20,mtf_price200_bear,2153,0.17556897,-0.02088562,448,0.20535714,0.03236607,245,0.10204082,-0.08545918
h4,bear,3,breakout_down20,mtf_ema20_falling,2971,0.20632784,0.00987325,592,0.18243243,0.00944136,415,0.18795181,0.00045181
h4,bear,3,breakout_down20,mtf_macd_bear,2681,0.22006714,0.02361255,553,0.17359855,0.00060748,411,0.18734793,-0.00015207
h4,bear,3,breakout_down20,mtf_macd_falling,3394,0.20359458,0.00713999,731,0.17236662,-0.00062445,540,0.20000000,0.01250000
h4,bear,3,breakout_down20,mtf_rsi40,1450,0.22137931,0.02492472,224,0.23660714,0.06361607,184,0.17934783,-0.00815217
h4,bear,3,breakout_down20,mtf_adx25,1520,0.23223684,0.03578225,245,0.13469388,-0.03829719,220,0.13181818,-0.05568182
h4,bear,3,breakout_down20,mtf_adx_rising,1798,0.20967742,0.01322283,415,0.16867470,-0.00431637,295,0.18644068,-0.00105932
h4,bear,3,breakout_down20,mtf_di_bear,2407,0.21437474,0.01792015,498,0.20080321,0.02781214,390,0.21282051,0.02532051
h4,bear,3,breakout_down20,mtf_di_strong_bear,1740,0.23103448,0.03457989,346,0.19942197,0.02643089,277,0.22743682,0.03993682
h4,bear,3,breakout_down20,mtf_volatility,1020,0.25098039,0.05452580,170,0.25294118,0.07995011,185,0.28648649,0.09898649
h4,bear,3,breakout_down20,mtf_bb_bear,2853,0.21030494,0.01385035,578,0.18166090,0.00866983,427,0.19203747,0.00453747
h4,bear,3,breakout_down20,mtf_sma20_bear,2853,0.21030494,0.01385035,578,0.18166090,0.00866983,427,0.19203747,0.00453747
h4,bear,3,breakout_down20,mtf_sma50_bear,2400,0.21125000,0.01479541,484,0.19628099,0.02328992,358,0.18435754,-0.00314246
h4,bear,3,breakout_down20,mtf_sma200_bear,1799,0.19566426,-0.00079033,432,0.20601852,0.03302745,250,0.12000000,-0.06750000
h4,bear,3,breakout_down20,mtf_sma_stack_bear,896,0.19084821,-0.00560638,224,0.22321429,0.05022321,90,0.07777778,-0.10972222
h4,bear,3,breakout_down20,mtf_ichimoku_bear,1922,0.20291363,0.00645904,397,0.21158690,0.03859583,268,0.14925373,-0.03824627
h4,bear,3,breakout_down20,mtf_ichimoku_tk_bear,2023,0.21255561,0.01610102,391,0.22250639,0.04951532,270,0.12592593,-0.06157407
h4,bear,3,breakout_down20,mtf_ichimoku_cloud_bear,1789,0.17216322,-0.02429137,406,0.19458128,0.02159021,249,0.17269076,-0.01480924
h4,bear,3,breakout_down20,mtf_span_model_bear,1479,0.20892495,0.01247036,291,0.23024055,0.05724948,178,0.10112360,-0.08637640
h4,bear,3,breakout_down20,mtf_bb_lower,1660,0.23072289,0.03426830,277,0.20938628,0.03639521,238,0.20168067,0.01418067
h4,bear,3,breakout_down20,mtf_superbb_bear,36,,,6,,,7,,
h4,bear,3,breakout_down20,mtf_superbb_squeeze,863,0.21205098,0.01559640,230,0.21304348,0.04005241,139,0.22302158,0.03552158
h4,bear,3,breakout_down20,mtf_superbb_expand,830,0.24819277,0.05173818,139,0.17985612,0.00686504,136,0.22794118,0.04044118
h4,bear,3,breakout_down20,mtf_stoch_bear,3264,0.19883578,0.00238119,736,0.16440217,-0.00858890,515,0.18834951,0.00084951
h4,bear,3,breakout_down20,mtf_stoch_cross_down,1147,0.19703575,0.00058116,234,0.20940171,0.03641064,169,0.20118343,0.01368343
h4,bear,3,breakout_down20,mtf_stoch_fall_down,384,0.15885417,-0.03760042,93,0.13978495,-0.03320613,74,0.28378378,0.09628378
h4,bear,3,breakout_down20,mtf_rci_bear,2367,0.21419518,0.01774059,417,0.18225420,0.00926313,317,0.17034700,-0.01715300
h4,bear,3,breakout_down20,mtf_rci_strong_bear,793,0.22950820,0.03305361,73,0.16438356,-0.00860751,69,0.07246377,-0.11503623
h4,bear,3,breakout_down20,mtf_rci_cross_down,255,0.17647059,-0.01998400,49,,,51,0.35294118,0.16544118
h4,bear,3,breakout_down20,mtf_dmi_adx_bear,798,0.25939850,0.06294391,102,0.23529412,0.06230305,102,0.19607843,0.00857843
h4,bear,3,breakout_down20,mtf_dmi_adx_strong_bear,1257,0.24025457,0.04379998,264,0.18560606,0.01261499,221,0.21719457,0.02969457
h4,bear,3,breakout_down20,mtf_fib_below382,2754,0.20297749,0.00652290,571,0.18388792,0.01089684,418,0.18421053,-0.00328947
h4,bear,3,breakout_down20,mtf_fib_below500,2342,0.20922289,0.01276830,465,0.19569892,0.02270785,334,0.16167665,-0.02582335
h4,bear,3,breakout_down20,mtf_fib_below618,1927,0.21120913,0.01475454,373,0.20911528,0.03612421,262,0.13740458,-0.05009542
h4,bear,3,breakout_down20,mtf_fib_retrace38_bear,0,,,0,,,0,,
h4,bear,3,breakout_down20,mtf_fib_retrace62_bear,0,,,0,,,0,,
h4,bear,3,breakout_down20,mtf_fib_time_zone,1499,0.20413609,0.00768150,311,0.15434084,-0.01865024,219,0.19178082,0.00428082
h4,bear,3,breakout_down20,mtf_fib_time_5,837,0.20669056,0.01023597,170,0.17058824,-0.00240284,117,0.17094017,-0.01655983
h4,bear,3,breakout_down20,mtf_fib_time_8,560,0.20535714,0.00890255,94,0.13829787,-0.03469320,66,0.21212121,0.02462121
h4,bear,3,breakout_down20,mtf_fib_time_13,332,0.22590361,0.02944902,85,0.11764706,-0.05534401,54,0.16666667,-0.02083333
h4,bear,3,breakout_down20,mtf_fib_fan_down,1927,0.21120913,0.01475454,373,0.20911528,0.03612421,262,0.13740458,-0.05009542
h4,bear,3,breakout_down20,mtf_fib_arc_bear,2342,0.20922289,0.01276830,465,0.19569892,0.02270785,334,0.16167665,-0.02582335
h4,bear,3,breakout_down20,mtf_trendline_down,2233,0.21719660,0.02074201,403,0.22084367,0.04785260,319,0.13793103,-0.04956897
h4,bear,3,breakout_down20,mtf_channel_lower,1726,0.22074160,0.02428701,281,0.20640569,0.03341462,247,0.14979757,-0.03770243
h4,bear,3,breakout_down20,mtf_channel_mid_bear,2740,0.20912409,0.01266950,550,0.18181818,0.00882711,421,0.18289786,-0.00460214
h4,bear,3,breakout_down20,mtf_channel_breakout_down,673,0.24517088,0.04871629,94,0.21276596,0.03977489,103,0.17475728,-0.01274272
h4,bear,3,breakout_down20,mtf_horizontal_resistance_near,28,,,4,,,9,,
h4,bear,3,breakout_down20,mtf_horizontal_support_near,560,0.21250000,0.01604541,94,0.20212766,0.02913659,80,0.13750000,-0.05000000
h4,bear,3,breakout_down20,mtf_horizontal_break_down,365,0.22465753,0.02820294,58,0.24137931,0.06838824,57,0.14035088,-0.04714912
h4,bear,3,breakout_down20,mtf_vertical_session,4118,0.19645459,0.00000000,896,0.17299107,0.00000000,640,0.18750000,0.00000000
h4,bear,3,breakout_down20,mtf_vertical_day_open,4118,0.19645459,0.00000000,896,0.17299107,0.00000000,640,0.18750000,0.00000000
h4,bear,3,breakout_down20,mtf_vertical_week_open,818,0.17481663,-0.02163796,181,0.14917127,-0.02381980,115,0.23478261,0.04728261
h4,bear,3,breakout_down20,mtf_rectangle_range,1851,0.17774176,-0.01871283,485,0.17938144,0.00639037,287,0.20557491,0.01807491
h4,bear,3,breakout_down20,mtf_triangle_breakout_down,42,,,14,,,5,,
h4,bear,3,breakout_down20,mtf_ellipse_compression,132,0.24242424,0.04596965,35,,,28,,
h4,bear,3,breakout_down20,mtf_elliott_wave2_bear,296,0.16891892,-0.02753567,84,0.17857143,0.00558036,60,0.20000000,0.01250000
h4,bear,3,breakout_down20,mtf_elliott_wave3_bear,647,0.23183926,0.03538467,110,0.21818182,0.04519075,72,0.34722222,0.15972222
h4,bear,3,breakout_down20,mtf_elliott_wave4_bear,308,0.22077922,0.02432463,82,0.19512195,0.02213088,48,,
h4,bear,3,breakout_down20,mtf_elliott_wave5_bear,652,0.24386503,0.04741044,134,0.19402985,0.02103878,100,0.14000000,-0.04750000
h4,bear,3,breakout_down20,mtf_elliott_impulse_bear,893,0.22396417,0.02750958,163,0.20858896,0.03559789,128,0.20312500,0.01562500
h4,bear,3,breakout_down20,mtf_elliott_pullback_bear,604,0.19536424,-0.00109035,166,0.18674699,0.01375592,108,0.17592593,-0.01157407
h4,bear,3,breakout_down20,mtf_range_compression,3375,0.19822222,0.00176763,760,0.16315789,-0.00983318,503,0.17097416,-0.01652584
h4,bear,3,breakout_down20,mtf_range_tight,236,0.16949153,-0.02696306,69,0.23188406,0.05889299,47,,
h4,bear,3,breakout_down20,mtf_range_expansion,0,,,0,,,0,,
h4,bear,3,breakout_down20,mtf_inside_bar,486,0.18518519,-0.01126940,113,0.14159292,-0.03139815,60,0.18333333,-0.00416667
h4,bear,3,breakout_down20,mtf_inside_2,36,,,16,,,6,,
h4,bear,3,breakout_down20,mtf_nr7,270,0.16666667,-0.02978792,92,0.10869565,-0.06429542,67,0.11940299,-0.06809701
h4,bear,3,breakout_down20,mtf_nr4,714,0.20868347,0.01222888,177,0.11299435,-0.05999672,147,0.17687075,-0.01062925
h4,bear,3,breakout_down20,mtf_breakout_down20,673,0.24517088,0.04871629,94,0.21276596,0.03977489,103,0.17475728,-0.01274272
h4,bear,3,breakout_down20,mtf_retest_down,668,0.24700599,0.05055140,91,0.20879121,0.03580014,98,0.16326531,-0.02423469
h4,bear,3,breakout_down20,mtf_squeeze_release_down,61,0.18032787,-0.01612672,5,,,6,,
h4,bear,3,breakout_down20,mtf_pin_bear,116,0.53448276,0.33802817,17,,,12,,
h4,bear,3,breakout_down20,mtf_engulf_bear,666,0.21171171,0.01525712,157,0.16560510,-0.00738598,89,0.25842697,0.07092697
h4,bear,3,breakout_down20,mtf_strong_close_bear,1588,0.23047859,0.03402400,317,0.17034700,-0.00264407,240,0.16666667,-0.02083333
h4,bear,3,breakout_down20,mtf_gap_proxy_down,178,0.21910112,0.02264653,44,,,50,0.20000000,0.01250000
h4,bear,3,breakout_down20,mtf_ll20,981,0.22018349,0.02372890,140,0.20714286,0.03415179,133,0.17293233,-0.01456767
h4,bear,3,breakout_down20,mtf_structure_bear_transition,2134,0.20524836,0.00879377,500,0.15600000,-0.01699107,384,0.18750000,0.00000000
h4,bear,3,breakout_down20,mtf_compression,502,0.19123506,-0.00521953,132,0.15151515,-0.02147592,85,0.21176471,0.02426471
h4,bear,3,breakout_down20,mtf_shape_triangle_proxy,221,0.07239819,-0.12405640,60,0.16666667,-0.00632440,59,0.22033898,0.03283898
h4,bear,3,breakout_down20,structure_lh,3565,0.19410940,-0.00234519,777,0.17631918,0.00332810,563,0.18650089,-0.00099911
h4,bear,3,breakout_down20,structure_ll,4118,0.19645459,0.00000000,896,0.17299107,0.00000000,640,0.18750000,0.00000000
h4,bear,3,breakout_down20,structure_breakout20_down,4118,0.19645459,0.00000000,896,0.17299107,0.00000000,640,0.18750000,0.00000000
h4,bear,3,breakout_down20,range_expand,2748,0.19468705,-0.00176754,589,0.16129032,-0.01170075,404,0.19306931,0.00556931
h4,bear,3,breakout_down20,close_near_low,2482,0.19137792,-0.00507667,546,0.15384615,-0.01914492,367,0.17711172,-0.01038828
h4,bear,3,breakout_down20,impulse_bear,3153,0.20615287,0.00969828,681,0.17033774,-0.00265333,485,0.22061856,0.03311856
h4,bear,3,breakout_down20,pullback_bear,0,,,0,,,0,,
h4,bear,3,breakout_down20,distance_low_ok,0,,,0,,,0,,
h4,bear,3,breakout_down20,cross_group_bear,2561,0.22061695,0.02416236,526,0.19391635,0.02092528,373,0.22788204,0.04038204
h4,bear,3,breakout_down20,cross_group_return_down,2606,0.21680737,0.02035278,537,0.18435754,0.01136647,409,0.22493888,0.03743888
h4,bear,3,breakout_down20,cross_target_relative_down,2714,0.18091378,-0.01554081,619,0.18093700,0.00794592,442,0.16515837,-0.02234163
h4,bear,3,structure_breakout20_down,trend_bear,2039,0.20794507,0.01149048,354,0.22316384,0.05017277,259,0.12355212,-0.06394788
h4,bear,3,structure_breakout20_down,price20_bear,4118,0.19645459,0.00000000,896,0.17299107,0.00000000,640,0.18750000,0.00000000
h4,bear,3,structure_breakout20_down,price200_bear,3275,0.19725191,0.00079732,663,0.18552036,0.01252929,487,0.19507187,0.00757187
h4,bear,3,structure_breakout20_down,ema20_falling,4118,0.19645459,0.00000000,896,0.17299107,0.00000000,640,0.18750000,0.00000000
h4,bear,3,structure_breakout20_down,ema200_falling,3275,0.19725191,0.00079732,663,0.18552036,0.01252929,487,0.19507187,0.00757187
h4,bear,3,structure_breakout20_down,momentum_bear,3245,0.18058552,-0.01586907,750,0.17466667,0.00167560,474,0.15611814,-0.03138186
h4,bear,3,structure_breakout20_down,rsi40,3930,0.19898219,0.00252760,833,0.17647059,0.00347952,604,0.19205298,0.00455298
h4,bear,3,structure_breakout20_down,macd_bear,3981,0.19819141,0.00173682,885,0.17401130,0.00102023,625,0.19200000,0.00450000
h4,bear,3,structure_breakout20_down,macd_falling,3943,0.19680446,0.00034987,862,0.17633411,0.00334304,608,0.19078947,0.00328947
h4,bear,3,structure_breakout20_down,adx25,2070,0.22125604,0.02480145,395,0.16455696,-0.00843411,355,0.21408451,0.02658451
h4,bear,3,structure_breakout20_down,adx_rising,3665,0.19945430,0.00299971,779,0.18356868,0.01057761,585,0.20000000,0.01250000
h4,bear,3,structure_breakout20_down,di_bear,4066,0.19576980,-0.00068479,885,0.17401130,0.00102023,633,0.18957346,0.00207346
h4,bear,3,structure_breakout20_down,di_strong_bear,3944,0.19675456,0.00029997,843,0.17793594,0.00494487,621,0.19323671,0.00573671
h4,bear,3,structure_breakout20_down,volatility,1855,0.22102426,0.02456967,346,0.22543353,0.05244245,272,0.25735294,0.06985294
