conditions,pair,event_timestamp,hit100,hit150,hit200,hit300
price200+volatility,gbpjpy,2025-03-10 00:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-03-10 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-04-03 00:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2025-04-03 16:00:00+00:00,1,1,0,0
price200+volatility,gbpjpy,2025-04-04 00:00:00+00:00,0,0,1,0
price200+volatility,gbpjpy,2025-04-04 08:00:00+00:00,1,0,0,1
price200+volatility,gbpjpy,2025-04-04 16:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2025-04-07 00:00:00+00:00,1,1,1,1
price200+volatility,gbpjpy,2025-04-07 08:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2025-04-08 20:00:00+00:00,1,1,0,0
price200+volatility,gbpjpy,2025-04-09 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-04-09 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-04-09 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-04-10 04:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2025-04-10 16:00:00+00:00,1,1,0,0
price200+volatility,gbpjpy,2025-04-11 00:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-04-11 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-08-01 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-01-26 00:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2026-01-27 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-02-10 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-02-11 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-02-11 16:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2026-02-12 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-02-12 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-04-01 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-04-30 12:00:00+00:00,1,1,0,0
price200+volatility,gbpjpy,2026-05-01 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-05-04 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-05-04 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-05-06 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-06-05 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-06-17 20:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2026-06-18 12:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2026-06-19 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-06-22 00:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-06-23 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-07-30 16:00:00+00:00,1,1,1,1
price200+volatility,gbpjpy,2026-07-31 12:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2026-07-31 20:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2026-08-03 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-08-04 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-08-04 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-08-05 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-09-02 08:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2026-09-02 16:00:00+00:00,1,1,1,1
price200+volatility,gbpjpy,2026-09-03 04:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2026-09-03 12:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2026-09-04 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-09-07 00:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-09-07 12:00:00+00:00,1,1,0,0
price200+volatility,gbpjpy,2026-09-08 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2026-09-09 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-03-07 20:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-06-16 20:00:00+00:00,0,1,0,0
price200+volatility,gbpusd,2021-06-17 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-06-18 08:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2021-06-21 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-06-22 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-06-24 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-07-09 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-07-12 12:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2021-07-16 20:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-07-19 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-07-20 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-07-22 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-08-19 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-08-24 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-09-16 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-09-17 16:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2021-09-20 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-09-22 20:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-09-28 16:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2021-10-04 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-10-29 16:00:00+00:00,0,0,1,0
price200+volatility,gbpusd,2021-11-02 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-11-04 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-11-05 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-11-10 20:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-11-30 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-12-03 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2021-12-08 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-01-24 12:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2022-02-24 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-02-24 16:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2022-02-28 00:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-03-02 08:00:00+00:00,1,1,0,0
price200+volatility,gbpusd,2022-03-04 16:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2022-03-07 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-04-22 08:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2022-04-22 16:00:00+00:00,0,1,0,0
price200+volatility,gbpusd,2022-04-25 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-04-25 20:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-04-26 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-04-27 00:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-04-27 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-04-29 04:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2022-05-02 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-05-05 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-05-06 08:00:00+00:00,0,1,0,0
price200+volatility,gbpusd,2022-05-09 04:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-05-11 20:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-05-19 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-06-10 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-06-13 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-06-13 20:00:00+00:00,0,0,1,0
price200+volatility,gbpusd,2022-06-14 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-06-15 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-06-15 16:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2022-06-16 12:00:00+00:00,1,1,0,0
price200+volatility,gbpusd,2022-06-17 04:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-06-17 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-07-22 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-08-29 00:00:00+00:00,0,1,0,0
price200+volatility,gbpusd,2022-09-01 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-09-07 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-09-08 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-09-09 00:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2022-09-13 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-09-23 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-09-23 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-09-26 04:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2022-09-28 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-09-29 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-09-30 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2022-10-03 04:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-01-05 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-02-02 20:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-02-03 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-02-06 20:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-02-08 04:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-02-15 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-02-17 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-03-02 16:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2023-05-24 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-05-26 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-08-02 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-08-04 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-08-23 12:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2023-08-24 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-08-25 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-09-01 16:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2023-09-21 12:00:00+00:00,1,1,0,0
price200+volatility,gbpusd,2023-09-22 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-10-02 20:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-10-05 00:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-10-05 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-10-06 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-10-09 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-10-13 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2023-10-19 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2024-02-01 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2024-03-25 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2024-03-28 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2024-04-05 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2024-04-10 16:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2024-04-12 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2024-04-16 20:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2024-04-19 20:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2024-04-29 00:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2024-05-02 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2024-08-01 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2024-08-02 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2024-08-07 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2024-10-03 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2024-10-07 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2024-10-31 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2024-11-06 16:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2024-11-12 16:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2024-11-14 12:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2024-11-27 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2024-12-18 20:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2024-12-20 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-01-02 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-01-08 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-01-09 08:00:00+00:00,1,1,0,0
price200+volatility,gbpusd,2025-01-10 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-01-13 20:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-01-14 20:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-01-15 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-01-20 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-01-22 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-02-03 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-04-08 00:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-04-09 00:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-06-17 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-07-30 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-07-31 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-09-02 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-09-19 04:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-10-02 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-10-07 12:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2025-10-08 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-10-09 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-10-09 20:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-10-16 00:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-10-29 20:00:00+00:00,1,1,0,0
price200+volatility,gbpusd,2025-10-30 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-11-13 12:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2025-11-14 00:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-11-20 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2025-11-25 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2026-03-02 00:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2026-03-02 08:00:00+00:00,1,1,0,0
price200+volatility,gbpusd,2026-03-02 20:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2026-03-03 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2026-03-04 04:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2026-03-05 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2026-03-05 20:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2026-03-09 04:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2026-03-20 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2026-03-23 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2026-04-02 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2026-05-14 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2026-05-15 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2026-05-18 16:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2026-06-11 20:00:00+00:00,1,1,0,0
price200+volatility,gbpusd,2026-06-17 20:00:00+00:00,1,0,0,0
price200+volatility,gbpusd,2026-06-18 12:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2026-06-19 08:00:00+00:00,0,0,0,0
price200+volatility,gbpusd,2026-09-14 12:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2021-03-04 20:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2021-03-05 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2021-06-16 20:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2021-06-17 12:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2021-06-23 12:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2021-07-09 08:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2021-07-14 00:00:00+00:00,1,0,0,0
price200+volatility,nzdusd,2021-07-15 20:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2021-07-19 12:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2021-08-18 04:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2021-09-17 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2021-09-23 00:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2021-09-28 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2021-10-01 08:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2021-11-10 20:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2021-11-11 12:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2021-11-22 20:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2021-11-24 08:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2021-11-30 20:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-01-03 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-01-24 16:00:00+00:00,1,0,0,0
price200+volatility,nzdusd,2022-01-27 04:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-04-13 08:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-04-22 16:00:00+00:00,1,0,0,0
price200+volatility,nzdusd,2022-04-25 08:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-04-27 00:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-04-28 04:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-04-28 12:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-05-02 08:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-05-05 20:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-05-09 04:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-05-10 04:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-06-13 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-06-15 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-06-16 12:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-06-17 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-08-17 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-08-19 04:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-09-07 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-09-13 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-09-23 12:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-09-26 04:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-09-26 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-09-28 12:00:00+00:00,1,0,0,0
price200+volatility,nzdusd,2022-09-29 08:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-10-03 12:00:00+00:00,1,0,0,0
price200+volatility,nzdusd,2022-10-06 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2022-10-21 16:00:00+00:00,1,0,0,0
price200+volatility,nzdusd,2023-01-03 12:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2023-02-03 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2023-03-13 00:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2023-03-17 00:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2023-05-18 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2023-05-24 04:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2023-05-25 08:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2023-06-02 00:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2023-07-28 08:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2024-04-10 20:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2024-04-15 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2024-07-10 20:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2024-07-16 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2024-10-10 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2024-11-07 00:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2024-11-12 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2024-12-04 04:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2024-12-09 08:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2024-12-20 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2025-01-14 04:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2025-01-20 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2025-04-04 12:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2025-04-07 00:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2025-04-07 20:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2025-06-19 04:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2025-09-18 04:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2025-09-19 08:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2025-10-08 08:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2025-10-13 00:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2025-11-19 08:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2026-03-02 16:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2026-03-04 00:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2026-03-09 04:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2026-03-23 12:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2026-06-08 08:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2026-06-11 20:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2026-06-17 20:00:00+00:00,1,0,0,0
price200+volatility,nzdusd,2026-06-19 08:00:00+00:00,0,0,0,0
price200+volatility,nzdusd,2026-09-09 12:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2021-02-26 08:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2021-03-02 20:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2021-03-04 20:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2021-03-08 00:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2021-03-09 12:00:00+00:00,1,0,1,0
price200+volatility,usdcad,2021-04-15 12:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2021-04-20 08:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2021-04-21 16:00:00+00:00,1,0,0,0
price200+volatility,usdcad,2021-04-26 12:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2021-05-12 16:00:00+00:00,1,0,0,0
price200+volatility,usdcad,2021-05-17 16:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2021-11-04 16:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2022-01-04 16:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2022-01-07 20:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2022-01-11 20:00:00+00:00,1,0,0,0
price200+volatility,usdcad,2022-01-19 20:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2022-01-25 20:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2022-02-28 16:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2022-03-02 20:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2022-03-11 16:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2022-07-19 16:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2022-10-26 12:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2022-11-04 16:00:00+00:00,1,0,0,0
price200+volatility,usdcad,2022-11-10 16:00:00+00:00,1,0,0,0
price200+volatility,usdcad,2022-11-11 08:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-01-04 20:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-01-06 20:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-01-09 08:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-02-10 16:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-04-06 16:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-04-12 16:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-05-05 08:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-05-05 16:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-05-09 08:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-05-11 12:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-06-01 16:00:00+00:00,1,0,0,0
price200+volatility,usdcad,2023-06-07 12:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-06-09 16:00:00+00:00,1,0,0,0
price200+volatility,usdcad,2023-06-15 20:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-07-12 16:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-07-14 12:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-07-21 12:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-07-27 16:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-09-20 20:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-09-25 12:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-11-24 16:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-12-13 20:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-12-14 04:00:00+00:00,1,0,0,0
price200+volatility,usdcad,2023-12-14 16:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2023-12-28 16:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2024-01-03 08:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2024-01-09 12:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2024-01-11 16:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2024-01-31 20:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2024-09-19 08:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2024-09-23 16:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2025-02-04 12:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2025-02-06 00:00:00+00:00,0,0,0,0
price200+volatility,usdcad,2025-04-03 00:00:00+00:00,1,0,0,0
